"Employee ID";"First Name";"Last Name";"StartDate";"ExitDate";"Supervisor";"EmployeeType";"Termination";"Department";"State";"Job Role";"Gender";"Race";"Marital status";"Performance Score";"Current Employee Rating";"rownum";"attrition flag"
1147;"Ernest";"Willis";"2019-06-11";"2022-02-27";"Lisa Shaw";"Full-Time";"Involuntary";"Production       ";"MA";"Lineman";"Female";"Black";"Single";"Fully Meets";3;1;1
1148;"Jaxon";"Anderson";"2019-02-14";"";"Christopher Adams";"Part-Time";"Unk";"Production       ";"MA";"Project Manager";"Female";"Black";"Married";"Fully Meets";3;1;0
1149;"Precious";"Caldwell";"2022-03-17";"";"Brittany Brown";"Part-Time";"Unk";"Production       ";"MA";"Locator";"Female";"Asian";"Married";"Fully Meets";3;1;0
1150;"Yahir";"Serrano";"2020-08-05";"";"Riley Schultz";"Part-Time";"Unk";"Production       ";"MA";"Lineman";"Female";"White";"Single";"Fully Meets";3;1;0
1151;"Krystal";"Peterson";"2022-08-23";"";"Bradley Mitchell";"Part-Time";"Unk";"Production       ";"MA";"Laborer";"Male";"Asian";"Widowed";"Fully Meets";3;1;0
1152;"Jadyn";"Haley";"2023-01-12";"";"Misty Mcknight";"Full-Time";"Unk";"Production       ";"MA";"Engineer";"Female";"Other";"Divorced";"Fully Meets";3;1;0
1153;"Davis";"Roberts";"2020-04-14";"2021-09-10";"Brian Hudson";"Part-Time";"Resignation";"Production       ";"MA";"Laborer";"Female";"Asian";"Divorced";"Fully Meets";3;1;1
1154;"Meadow";"Avery";"2021-09-27";"2023-02-05";"Andrew Perez";"Full-Time";"Retirement";"Production       ";"MA";"Laborer";"Female";"White";"Married";"Fully Meets";3;1;1
1155;"Allyson";"Owen";"2018-11-17";"2020-03-12";"Kimberly Marshall";"Contract";"Resignation";"Production       ";"MA";"Clerk";"Female";"Other";"Married";"Fully Meets";3;1;1
1156;"Francisco";"Simon";"2019-07-22";"2023-02-28";"Ashley Washington";"Contract";"Voluntary";"Production       ";"MA";"Project Manager";"Male";"Hispanic";"Married";"Fully Meets";3;1;1
1157;"Trent";"Christian";"2019-02-10";"";"Kristen Chan";"Part-Time";"Unk";"Production       ";"MA";"Manager";"Male";"Hispanic";"Married";"Fully Meets";3;1;0
1158;"Chaya";"Boyd";"2018-11-22";"2020-07-19";"Sean Ellis";"Full-Time";"Resignation";"Production       ";"MA";"Technician";"Male";"Asian";"Widowed";"Fully Meets";3;1;1
1159;"Nehemiah";"Rivas";"2023-04-23";"";"Jennifer Cox";"Part-Time";"Unk";"Production       ";"MA";"Splicer";"Male";"Other";"Divorced";"Fully Meets";3;1;0
1160;"Wyatt";"Spence";"2022-12-26";"2023-05-23";"Kevin Coleman";"Part-Time";"Retirement";"Production       ";"MA";"Flagger";"Female";"Asian";"Single";"Fully Meets";3;1;1
1161;"Abram";"Fisher";"2020-06-14";"";"Brian Henderson";"Contract";"Unk";"Production       ";"MA";"Runner";"Female";"Other";"Widowed";"Fully Meets";3;1;0
1162;"Jayleen";"Oconnell";"2022-03-29";"2023-05-20";"Alyssa Myers DVM";"Full-Time";"Resignation";"Production       ";"MA";"Laborer";"Female";"Asian";"Widowed";"Fully Meets";3;1;1
1163;"Jordon";"Meadows";"2022-12-18";"";"Julie Griffin";"Contract";"Unk";"Production       ";"MA";"Manager";"Female";"White";"Divorced";"Fully Meets";3;1;0
1164;"Justice";"Pineda";"2019-03-21";"";"Curtis Fitzpatrick";"Part-Time";"Unk";"Production       ";"MA";"Project Coordinator";"Female";"Other";"Married";"Fully Meets";3;1;0
1165;"Isiah";"Decker";"2021-02-08";"";"Elizabeth Garcia";"Full-Time";"Unk";"Production       ";"MA";"Laborer";"Female";"Other";"Widowed";"Fully Meets";3;1;0
1166;"Giada";"Boone";"2022-06-06";"";"Michelle Castillo";"Full-Time";"Unk";"Production       ";"MA";"Foreman";"Male";"Other";"Married";"Fully Meets";3;1;0
1167;"Camryn";"Guerra";"2021-11-01";"";"Caroline Grant";"Contract";"Unk";"Production       ";"MA";"Laborer";"Female";"Other";"Single";"Fully Meets";3;1;0
1168;"Melody";"Rollins";"2023-01-19";"";"Mark Ellis";"Contract";"Unk";"Production       ";"MA";"Assistant";"Female";"White";"Married";"Fully Meets";3;1;0
1169;"Lucia";"Cummings";"2020-07-30";"";"Mrs. Danielle Dickerson DDS";"Contract";"Unk";"Production       ";"MA";"Operator";"Female";"Asian";"Single";"Fully Meets";3;1;0
1170;"Jaylen";"Serrano";"2023-07-16";"";"Stacy Ellis";"Part-Time";"Unk";"Production       ";"MA";"Laborer";"Female";"Black";"Single";"Fully Meets";3;1;0
1171;"Jayson";"Bright";"2022-06-16";"";"Hannah Bailey";"Part-Time";"Unk";"Production       ";"MA";"Laborer";"Female";"Hispanic";"Single";"Fully Meets";3;1;0
1172;"Carlie";"Wilkerson";"2021-06-13";"2022-05-27";"Charles Rogers";"Full-Time";"Voluntary";"Production       ";"MA";"Engineer";"Male";"Asian";"Married";"Fully Meets";3;1;1
1173;"Kaylyn";"Patrick";"2020-11-14";"2021-11-01";"Christine Foster";"Full-Time";"Resignation";"Production       ";"MA";"Manager";"Female";"White";"Widowed";"Fully Meets";3;1;1
1174;"Evie";"Pope";"2020-06-16";"2023-03-13";"Tyler Brown";"Full-Time";"Resignation";"Production       ";"MA";"Construction Manager";"Female";"Other";"Widowed";"Fully Meets";3;1;1
1175;"Nayeli";"Kelley";"2018-12-20";"2020-12-24";"Holly Nichols";"Full-Time";"Voluntary";"Production       ";"MA";"Laborer";"Female";"Asian";"Divorced";"Fully Meets";3;1;1
1176;"Krista";"Franco";"2022-10-29";"";"Jennifer Phillips";"Contract";"Unk";"Production       ";"MA";"Project Manager";"Female";"White";"Married";"Fully Meets";3;1;0
1177;"Teresa";"Farrell";"2020-07-20";"";"Shannon Cruz";"Contract";"Unk";"Production       ";"MA";"Lineman";"Female";"Other";"Married";"Fully Meets";3;1;0
1178;"Dorian";"Fox";"2021-10-03";"2021-12-19";"Jamie Lowe";"Contract";"Involuntary";"Production       ";"MA";"Laborer";"Male";"Other";"Single";"Fully Meets";3;1;1
1179;"Madeleine";"Sherman";"2022-07-16";"";"Paige Calderon";"Part-Time";"Unk";"Production       ";"MA";"Supervisor";"Male";"Black";"Divorced";"Fully Meets";3;1;0
1180;"Allan";"Butler";"2020-06-30";"";"Jacob Taylor";"Full-Time";"Unk";"Production       ";"MA";"Laborer";"Male";"Hispanic";"Single";"Fully Meets";3;1;0
1181;"Nevaeh";"Davila";"2021-06-13";"";"Sandra Pollard";"Full-Time";"Unk";"Production       ";"MA";"Laborer";"Male";"Other";"Married";"Fully Meets";3;1;0
1182;"Gunnar";"Webster";"2020-12-29";"2022-10-24";"Alex Cox";"Full-Time";"Voluntary";"Production       ";"MA";"Splicer";"Female";"Black";"Divorced";"Fully Meets";3;1;1
1183;"Aydin";"Tate";"2022-02-03";"";"Jon Adams";"Part-Time";"Unk";"Production       ";"MA";"Technician";"Female";"Black";"Married";"Fully Meets";3;1;0
1184;"Patrick";"Mckinney";"2022-01-10";"2023-05-11";"Cassandra Cox";"Full-Time";"Involuntary";"Production       ";"MA";"Foreman";"Female";"Hispanic";"Divorced";"Fully Meets";3;1;1
1185;"Milagros";"Foley";"2018-12-13";"";"Lucas Duffy";"Part-Time";"Unk";"Production       ";"MA";"Engineer";"Female";"Other";"Widowed";"Fully Meets";3;1;0
1186;"Rachael";"Buck";"2021-03-03";"";"Ashley Ellis";"Full-Time";"Unk";"Production       ";"MA";"Tester";"Female";"Hispanic";"Single";"Fully Meets";3;1;0
1187;"Rigoberto";"Townsend";"2021-07-04";"";"Allison Figueroa";"Part-Time";"Unk";"Production       ";"MA";"Supervisor";"Female";"Black";"Single";"Fully Meets";3;1;0
1188;"Reagan";"Odonnell";"2020-02-06";"2021-07-21";"Alex Bernard";"Contract";"Retirement";"Production       ";"MA";"Estimator";"Male";"Black";"Divorced";"Fully Meets";3;1;1
1189;"Roy";"Morse";"2020-06-28";"2022-07-11";"Micheal Bryant";"Contract";"Involuntary";"Production       ";"MA";"Engineer";"Female";"Other";"Married";"Fully Meets";3;1;1
1190;"Rafael";"Buchanan";"2020-12-22";"2021-11-20";"Bryan Simpson";"Contract";"Resignation";"Production       ";"MA";"Project Manager";"Female";"Hispanic";"Married";"Fully Meets";3;1;1
1191;"Kaitlynn";"Herman";"2019-11-24";"";"Tamara Carter";"Full-Time";"Unk";"Production       ";"MA";"Billing";"Female";"Black";"Divorced";"Fully Meets";3;1;0
1192;"Marquise";"Santana";"2022-09-23";"";"Bryan Harris";"Full-Time";"Unk";"Production       ";"MA";"Technician";"Female";"White";"Single";"Fully Meets";3;1;0
1193;"Jamarion";"Mitchell";"2020-02-06";"2022-01-23";"Anna Meyers";"Full-Time";"Involuntary";"Production       ";"MA";"Foreman";"Female";"Black";"Married";"Fully Meets";3;1;1
1194;"Gabrielle";"Hardy";"2019-01-14";"2021-08-06";"Christopher Levy";"Full-Time";"Resignation";"Production       ";"MA";"Foreman";"Male";"Asian";"Widowed";"Fully Meets";3;1;1
1195;"Savion";"Stokes";"2019-06-25";"2022-05-15";"David Maddox";"Part-Time";"Retirement";"Production       ";"MA";"Foreman";"Female";"Hispanic";"Widowed";"Fully Meets";3;1;1
1196;"Trevin";"Summers";"2019-03-09";"";"John Lambert";"Part-Time";"Unk";"Production       ";"MA";"Administrator";"Female";"Other";"Married";"Fully Meets";3;1;0
1197;"Hailie";"Bell";"2020-06-13";"";"Anthony Cross";"Full-Time";"Unk";"Production       ";"MA";"Administrative";"Female";"Hispanic";"Divorced";"Fully Meets";3;1;0
1198;"Audrey";"Stevens";"2019-01-22";"";"Daniel Blackburn";"Contract";"Unk";"Production       ";"MA";"Laborer";"Female";"Asian";"Married";"Fully Meets";3;1;0
1199;"Jason";"Munoz";"2020-12-12";"";"Richard Graves";"Full-Time";"Unk";"Production       ";"MA";"Laborer";"Female";"White";"Widowed";"Fully Meets";3;1;0
1200;"Carlee";"Foley";"2022-04-27";"";"Sheryl Scott";"Part-Time";"Unk";"Production       ";"MA";"Laborer";"Female";"Other";"Married";"Fully Meets";3;1;0
1201;"Sarahi";"Dodson";"2022-04-11";"2022-09-26";"Robert Hill";"Contract";"Voluntary";"Production       ";"MA";"Flagger";"Male";"Other";"Divorced";"Fully Meets";3;1;1
1202;"Faith";"Carey";"2022-09-01";"2022-12-02";"Emily Rogers";"Contract";"Voluntary";"Production       ";"MA";"Model Assistant";"Male";"White";"Widowed";"Fully Meets";3;1;1
1203;"Mylie";"Salazar";"2018-09-08";"";"Jasmine Johnson";"Contract";"Unk";"Production       ";"MA";"Engineer";"Male";"White";"Divorced";"Fully Meets";3;1;0
1204;"Pablo";"Parker";"2022-11-24";"2023-08-05";"Melissa Tucker";"Full-Time";"Voluntary";"Production       ";"MA";"Vp";"Male";"White";"Married";"Fully Meets";3;1;1
1205;"Ulises";"Shea";"2020-07-23";"";"Timothy Higgins";"Full-Time";"Unk";"Production       ";"MA";"Shop";"Female";"Hispanic";"Single";"Fully Meets";3;1;0
1206;"Bethany";"Terry";"2018-12-28";"2023-05-15";"Richard Scott";"Part-Time";"Voluntary";"Production       ";"MA";"Drafter";"Female";"White";"Divorced";"Fully Meets";3;1;1
1207;"Kamari";"Holloway";"2019-10-01";"";"Hunter Hill";"Contract";"Unk";"Production       ";"MA";"Laborer";"Female";"White";"Divorced";"Fully Meets";3;1;0
1208;"Jazlene";"Mcdaniel";"2019-08-17";"2019-10-25";"Melissa Greene";"Contract";"Retirement";"Production       ";"MA";"Laborer";"Female";"Black";"Single";"Fully Meets";3;1;1
1209;"Dane";"Kelly";"2023-05-31";"";"Edwin Guerrero";"Part-Time";"Unk";"Production       ";"MA";"Foreman";"Female";"Other";"Married";"Fully Meets";3;1;0
1210;"Camila";"Dunn";"2020-12-08";"2023-06-10";"Ann Collins";"Full-Time";"Involuntary";"Production       ";"MA";"Top Hand";"Female";"Asian";"Divorced";"Fully Meets";3;1;1
1211;"Aurora";"Frederick";"2018-11-05";"2023-03-23";"John Miles";"Part-Time";"Voluntary";"Production       ";"MA";"Splicer";"Male";"Other";"Widowed";"Fully Meets";3;1;1
1212;"Caylee";"Nunez";"2020-08-26";"2023-04-05";"Kevin Mendez";"Contract";"Voluntary";"Production       ";"MA";"Project Manager";"Female";"Hispanic";"Single";"Fully Meets";3;1;1
1213;"Tamia";"Sharp";"2020-02-23";"";"Joe Miller";"Part-Time";"Unk";"Production       ";"MA";"Coordinator";"Female";"White";"Married";"Fully Meets";3;1;0
1214;"Jaliyah";"Gamble";"2022-02-12";"";"Joshua Barnes";"Full-Time";"Unk";"Production       ";"MA";"Splicer";"Female";"Asian";"Divorced";"Fully Meets";3;1;0
1215;"Xander";"Savage";"2020-02-13";"";"Daniel Benson";"Contract";"Unk";"Production       ";"MA";"Laborer";"Female";"Asian";"Widowed";"Fully Meets";3;1;0
1216;"Marc";"Crosby";"2023-02-15";"2023-03-09";"Andrea Smith";"Part-Time";"Voluntary";"Production       ";"MA";"Technician";"Female";"Black";"Single";"Fully Meets";3;1;1
1217;"Marques";"Zimmerman";"2019-12-03";"2021-08-31";"Joshua Johns";"Full-Time";"Voluntary";"Production       ";"MA";"Vp";"Male";"Asian";"Single";"Fully Meets";3;1;1
1218;"Livia";"Salazar";"2018-12-31";"";"Robert Watts";"Full-Time";"Unk";"Production       ";"MA";"Locator";"Female";"Black";"Married";"Fully Meets";3;1;0
1219;"Alana";"Choi";"2020-01-16";"2021-02-09";"Kelly Tate";"Part-Time";"Voluntary";"Production       ";"MA";"Engineer";"Female";"Hispanic";"Married";"Fully Meets";3;1;1
1220;"Levi";"Lawson";"2018-11-20";"2020-02-09";"Terry Flores";"Full-Time";"Voluntary";"Production       ";"MA";"Vp";"Female";"Asian";"Single";"Fully Meets";3;1;1
1221;"Kane";"Black";"2022-11-11";"2023-07-03";"Leslie Davis";"Part-Time";"Involuntary";"Production       ";"MA";"Coordinator";"Female";"Asian";"Single";"Fully Meets";3;1;1
1222;"Paola";"Weeks";"2020-12-18";"2021-07-23";"Sarah Williams";"Contract";"Involuntary";"Production       ";"MA";"Recruiting";"Female";"Asian";"Widowed";"Fully Meets";3;1;1
1223;"Brooklynn";"Mack";"2021-01-26";"";"Luke Miller";"Full-Time";"Unk";"Production       ";"MA";"Engineer";"Female";"Asian";"Widowed";"Fully Meets";3;1;0
1224;"Darrell";"Zamora";"2021-11-26";"2022-05-24";"Jeremiah Smith";"Part-Time";"Retirement";"Production       ";"MA";"Administrative";"Male";"Hispanic";"Married";"Fully Meets";3;1;1
1225;"Irvin";"Warner";"2023-05-15";"";"Krista Smith";"Contract";"Unk";"Production       ";"MA";"Accounting";"Male";"Asian";"Married";"Fully Meets";3;1;0
1226;"Dayton";"Castro";"2023-06-20";"";"Eric Greer";"Full-Time";"Unk";"Production       ";"MA";"Driller";"Male";"Other";"Divorced";"Fully Meets";3;1;0
1227;"Hailey";"Mckay";"2019-08-22";"2022-06-06";"Hannah Davis";"Part-Time";"Voluntary";"Production       ";"MA";"Engineer";"Female";"Other";"Divorced";"Fully Meets";3;1;1
1228;"Jaquan";"Rowland";"2021-08-30";"";"Anthony Murray";"Contract";"Unk";"Production       ";"MA";"Engineer";"Female";"Other";"Widowed";"Fully Meets";3;1;0
1229;"David";"Velez";"2020-01-27";"";"Michael Torres";"Part-Time";"Unk";"Production       ";"MA";"Technician";"Female";"Black";"Single";"Fully Meets";3;1;0
1230;"Joslyn";"Patel";"2022-03-04";"";"Claire Baker";"Contract";"Unk";"Production       ";"MA";"Groundman";"Female";"Hispanic";"Widowed";"Fully Meets";3;1;0
1231;"Colt";"Archer";"2020-03-07";"";"Michael Garcia";"Contract";"Unk";"Production       ";"MA";"Laborer";"Female";"Black";"Married";"Fully Meets";3;1;0
1232;"Abbigail";"Cameron";"2020-03-19";"";"Mrs. Leslie Simmons";"Full-Time";"Unk";"Production       ";"MA";"Support";"Female";"Other";"Single";"Fully Meets";3;1;0
1233;"Anastasia";"Escobar";"2022-07-23";"";"Hannah Cruz";"Full-Time";"Unk";"Production       ";"MA";"Project Manager";"Male";"Other";"Divorced";"Fully Meets";3;1;0
1234;"Ronin";"Mclaughlin";"2019-10-18";"2021-10-03";"Claudia Atkinson";"Full-Time";"Involuntary";"Production       ";"MA";"Director";"Female";"Black";"Divorced";"Fully Meets";3;1;1
1235;"Aliana";"Pena";"2020-04-14";"";"Virginia Castro";"Full-Time";"Unk";"Production       ";"MA";"Administrative";"Female";"Other";"Widowed";"Fully Meets";3;1;0
1236;"Ramon";"Goodwin";"2018-11-25";"2019-07-25";"Tina Morgan";"Part-Time";"Retirement";"Production       ";"MA";"Laborer";"Female";"White";"Married";"Fully Meets";3;1;1
1237;"Cory";"Saunders";"2021-03-23";"2022-08-26";"Nancy Gutierrez";"Part-Time";"Resignation";"Production       ";"MA";"Engineer";"Female";"Black";"Divorced";"Fully Meets";3;1;1
1238;"Alessandra";"Huynh";"2020-10-27";"2021-11-08";"Brandon Bates";"Part-Time";"Voluntary";"Production       ";"MA";"Engineer";"Female";"Other";"Single";"Fully Meets";3;1;1
1239;"Maeve";"Holmes";"2022-06-11";"2023-06-29";"Angela Brooks";"Part-Time";"Voluntary";"Production       ";"MA";"Technician";"Female";"Hispanic";"Single";"Fully Meets";3;1;1
1240;"Alejandra";"Mclean";"2020-03-19";"";"Katie Barry";"Contract";"Unk";"Production       ";"MA";"Project Manager";"Female";"Asian";"Single";"Fully Meets";3;1;0
1241;"Reuben";"Potter";"2019-11-07";"2022-12-07";"Craig Arias";"Contract";"Retirement";"Production       ";"MA";"Laborer";"Female";"Black";"Married";"Fully Meets";3;1;1
1242;"Marilyn";"Greer";"2023-04-24";"";"Luke Carter";"Full-Time";"Unk";"Production       ";"MA";"Foreman";"Female";"White";"Married";"Fully Meets";3;1;0
1243;"Camila";"Nichols";"2020-06-04";"";"Richard Oliver";"Contract";"Unk";"Production       ";"MA";"Manager";"Female";"White";"Widowed";"Fully Meets";3;1;0
1244;"Iris";"Bruce";"2022-05-23";"";"Raymond Hernandez";"Part-Time";"Unk";"Production       ";"MA";"Technician";"Male";"Asian";"Married";"Fully Meets";3;1;0
1245;"Henry";"Pratt";"2019-05-17";"";"James Clay";"Full-Time";"Unk";"Production       ";"MA";"Technician";"Male";"White";"Widowed";"Fully Meets";3;1;0
1246;"Kira";"Soto";"2018-09-28";"2021-04-25";"Casey Dennis";"Part-Time";"Resignation";"Production       ";"MA";"Ceo";"Male";"Black";"Widowed";"Fully Meets";3;1;1
1247;"Ashanti";"Scott";"2019-03-04";"";"Lisa Gonzalez";"Part-Time";"Unk";"Production       ";"MA";"Foreman";"Female";"Other";"Single";"Fully Meets";3;1;0
1248;"Sarahi";"Burke";"2021-03-29";"2021-12-01";"Theresa Miller";"Part-Time";"Resignation";"Production       ";"MA";"Operator";"Female";"White";"Divorced";"Fully Meets";3;1;1
1249;"Aimee";"Terry";"2019-07-07";"2020-02-14";"Christopher Stewart";"Full-Time";"Retirement";"Production       ";"MA";"Driver";"Female";"Asian";"Divorced";"Fully Meets";3;1;1
1250;"Jerimiah";"Jackson";"2018-09-06";"";"Sheri Pearson";"Contract";"Unk";"Production       ";"MA";"Lineman";"Female";"Black";"Widowed";"Fully Meets";3;1;0
1251;"Callie";"Murray";"2018-09-25";"";"Dennis Davis";"Part-Time";"Unk";"Production       ";"MA";"Laborer";"Female";"Asian";"Married";"Fully Meets";3;1;0
1252;"Fabian";"Young";"2022-03-11";"2022-04-25";"Timothy Hester";"Part-Time";"Voluntary";"Production       ";"MA";"Technician";"Female";"Asian";"Divorced";"Fully Meets";3;1;1
1253;"Juliette";"Morton";"2020-07-13";"2021-10-06";"Thomas Baker";"Part-Time";"Retirement";"Production       ";"MA";"Engineer";"Female";"Asian";"Divorced";"Fully Meets";3;1;1
1254;"Alyvia";"Sellers";"2020-06-22";"";"Tracy Ramos";"Contract";"Unk";"Production       ";"MA";"Groundman";"Female";"White";"Married";"Fully Meets";3;1;0
1255;"Tyler";"Gay";"2019-09-30";"2021-03-02";"Alicia Lindsey";"Full-Time";"Resignation";"Production       ";"MA";"Laborer";"Female";"Black";"Married";"Fully Meets";3;1;1
1256;"Noemi";"Randall";"2020-01-08";"";"Adam Harmon";"Contract";"Unk";"Production       ";"MA";"Laborer";"Female";"White";"Widowed";"Fully Meets";3;1;0
1257;"Jazlene";"Lozano";"2021-10-16";"";"Brandon Lane";"Full-Time";"Unk";"Production       ";"MA";"Engineer";"Female";"Asian";"Divorced";"Fully Meets";3;1;0
1258;"Jennifer";"Salazar";"2022-06-29";"";"Jeremy Thomas";"Full-Time";"Unk";"Production       ";"MA";"Foreman";"Female";"Other";"Widowed";"Fully Meets";3;1;0
1259;"Vaughn";"Leonard";"2022-05-01";"2023-04-24";"Justin Phelps";"Full-Time";"Retirement";"Production       ";"MA";"Laborer";"Male";"White";"Single";"Fully Meets";3;1;1
1260;"Caitlin";"Robertson";"2018-08-16";"";"Tabitha Martin";"Full-Time";"Unk";"Production       ";"MA";"Manager";"Female";"Asian";"Married";"Fully Meets";3;1;0
1261;"Elyse";"Huerta";"2019-12-27";"";"Katherine Huber";"Part-Time";"Unk";"Production       ";"MA";"Laborer";"Female";"Hispanic";"Married";"Fully Meets";3;1;0
1262;"Kyle";"Sanders";"2021-07-01";"2023-03-28";"James Benson";"Part-Time";"Retirement";"Production       ";"MA";"Engineer";"Female";"Hispanic";"Widowed";"Fully Meets";3;1;1
1263;"Barrett";"Jennings";"2022-10-20";"";"Thomas Rogers";"Full-Time";"Unk";"Production       ";"MA";"Foreman";"Female";"Hispanic";"Divorced";"Fully Meets";3;1;0
1264;"Darius";"Koch";"2019-02-15";"";"Veronica Alexander MD";"Full-Time";"Unk";"Production       ";"MA";"Director";"Female";"Hispanic";"Married";"Fully Meets";3;1;0
1265;"Kolton";"Dawson";"2022-01-17";"2022-07-25";"Angela Jackson";"Part-Time";"Retirement";"Production       ";"MA";"Laborer";"Male";"Black";"Widowed";"Fully Meets";3;1;1
1266;"Ciara";"Cole";"2021-11-14";"2022-07-01";"Lisa Campbell";"Full-Time";"Involuntary";"Production       ";"MA";"Manager";"Male";"Hispanic";"Divorced";"Fully Meets";3;1;1
1267;"Virginia";"Wallace";"2020-11-14";"2020-12-22";"Sophia Bowman";"Part-Time";"Voluntary";"Production       ";"MA";"Lineman";"Female";"White";"Divorced";"Fully Meets";3;1;1
1268;"Malik";"Ochoa";"2023-02-25";"";"Chelsey Crawford";"Part-Time";"Unk";"Production       ";"MA";"Technician";"Female";"Other";"Single";"Fully Meets";3;1;0
1269;"Elyse";"Pratt";"2022-08-23";"";"Brianna Blanchard";"Contract";"Unk";"Production       ";"MA";"Laborer";"Female";"Black";"Divorced";"Fully Meets";3;1;0
1270;"Yahir";"Hill";"2019-05-01";"2019-12-31";"Adam Miller";"Part-Time";"Voluntary";"Production       ";"MA";"Laborer";"Female";"Hispanic";"Married";"Fully Meets";3;1;1
1271;"Harley";"Abbott";"2020-04-26";"";"Brenda Johnson";"Full-Time";"Unk";"Production       ";"MA";"Foreman";"Female";"Asian";"Widowed";"Fully Meets";3;1;0
